movieId,title,genres,year,cast_name,cast_order
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,1997,MegumiOgata,1
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,1997,MegumiHayashibara,2
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,1997,KotonoMitsuishi,3
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,1997,YukoMiyamura,4
27176,Style Wars (1983),Documentary,1983,Cap,1
27176,Style Wars (1983),Documentary,1983,Daze,2
27176,Style Wars (1983),Documentary,1983,Dondi,3
27176,Style Wars (1983),Documentary,1983,Kase2,4
27178,In July (Im Juli) (2000),Comedy|Romance,2000,MoritzBleibtreu,1
27178,In July (Im Juli) (2000),Comedy|Romance,2000,ChristianePaul,2
27178,In July (Im Juli) (2000),Comedy|Romance,2000,MehmetKurtulus,3
27178,In July (Im Juli) (2000),Comedy|Romance,2000,İdilÜner,4
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,1998,DoudouGueyeThiaw,1
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,1998,MaimounaN'Diaye,2
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,1998,AwaSeneSarr,3
27193,Taxi 2 (2000),Action|Comedy,2000,SamyNaceri,1
27193,Taxi 2 (2000),Action|Comedy,2000,FrédéricDiefenthal,2
27193,Taxi 2 (2000),Action|Comedy,2000,MarionCotillard,3
27193,Taxi 2 (2000),Action|Comedy,2000,EmmaWiklund,4
27246,If These Walls Could Talk 2 (2000),Drama|Romance,2000,VanessaRedgrave,1
27246,If These Walls Could Talk 2 (2000),Drama|Romance,2000,MichelleWilliams,2
27246,If These Walls Could Talk 2 (2000),Drama|Romance,2000,EllenDeGeneres,3
27246,If These Walls Could Talk 2 (2000),Drama|Romance,2000,ChloëSevigny,4
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,2000,KimberlyWilliams-Paisley,1
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,2000,ScottCohen,2
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,2000,JohnLarroquette,3
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,2000,DianneWiest,4
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,1999,BehzadDorani,1
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,2004,TonyLeungChiu-Wai,1
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,2004,ZhangZiyi,2
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,2004,FayeWong,3
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,2004,TakuyaKimura,4
27306,Bartleby (2001),Comedy|Drama,2001,CrispinGlover,1
27306,Bartleby (2001),Comedy|Drama,2001,DavidPaymer,2
27306,Bartleby (2001),Comedy|Drama,2001,GlenneHeadly,3
27306,Bartleby (2001),Comedy|Drama,2001,JoePiscopo,4
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,2000,WillFriedle,1
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,2000,KevinConroy,2
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,2000,MarkHamill,3
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,2000,AngieHarmon,4
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,1999,RyoIshibashi,1
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,1999,EihiShiina,2
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,1999,JunKunimura,3
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,1999,TetsuSawaki,4
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,2000,TomFisher,1
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,2000,IanMcNeice,2
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,2000,TonyMaudsley,3
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,2000,WilliamKeen,4
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,2000,ShinichiTsutsumi,1
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,2000,YasukoMatsuyuki,2
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,2000,MasanobuAndo,3
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,2000,HidekiNoda,4
27329,Paradise Lost 2: Revelations (2000),Documentary,2000,KathyBakken,1
27329,Paradise Lost 2: Revelations (2000),Documentary,2000,StevenBranch,2
27329,Paradise Lost 2: Revelations (2000),Documentary,2000,ChristopherByers,3
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,2002,GérardDepardieu,1
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,2002,ChristianClavier,2
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,2002,MonicaBellucci,3
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,2002,AlainChabat,4
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,2000,TracyGrandstaff,1
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,2000,WendyHoopes,2
27370,Late Night Shopping (2001),Comedy,2001,LukedeWoolfson,1
27370,Late Night Shopping (2001),Comedy,2001,JamesLance,2
27370,Late Night Shopping (2001),Comedy,2001,KateAshfield,3
27370,Late Night Shopping (2001),Comedy,2001,HeikeMakatsch,4
27373,61* (2001),Drama,2001,BarryPepper,1
27373,61* (2001),Drama,2001,ThomasJane,2
27373,61* (2001),Drama,2001,AnthonyMichaelHall,3
27373,61* (2001),Drama,2001,RichardMasur,4
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,2000,SongKang-ho,1
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,2000,LeeYoung-ae,2
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,2000,LeeByung-hun,3
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,2000,KimTae-woo,4
27408,Ripley's Game (2002),Drama|Thriller,2002,JohnMalkovich,1
27408,Ripley's Game (2002),Drama|Thriller,2002,RayWinstone,2
27408,Ripley's Game (2002),Drama|Thriller,2002,UweMansshardt,3
27408,Ripley's Game (2002),Drama|Thriller,2002,HannsZischler,4
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,2000,FaresFares,1
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,2000,TorkelPetersson,2
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,2000,TuvaNovotny,3
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,2000,LalehPourkarim,4
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,2002,TildaSwinton,1
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,2002,JeremyDavies,2
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,2002,JamesUrbaniak,3
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,2002,KarenBlack,4
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,2001,JackieChan,1
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,2001,EricTsang,2
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,2001,VivianHsu,3
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,2001,WuHsing-Guo,4
27434,Darkness (2002),Horror|Mystery,2002,AnnaPaquin,1
27434,Darkness (2002),Horror|Mystery,2002,LenaOlin,2
27434,Darkness (2002),Horror|Mystery,2002,IainGlen,3
27434,Darkness (2002),Horror|Mystery,2002,GiancarloGiannini,4
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000,YoukiKudoh,1
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000,SaemiNakamura,2
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000,JoeRomersa,3
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000,RebeccaForstadt,4
27450,Blueberry (2004),Adventure|Western,2004,VincentCassel,1
27450,Blueberry (2004),Adventure|Western,2004,JulietteLewis,2
27450,Blueberry (2004),Adventure|Western,2004,TemueraMorrison,3
27450,Blueberry (2004),Adventure|Western,2004,ErnestBorgnine,4
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002,MilaKunis,1
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002,WilliamShatner,2
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002,GeraintWynDavies,3
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002,RobinDunne,4
27478,Ali G Indahouse (2002),Comedy,2002,SachaBaronCohen,1
27478,Ali G Indahouse (2002),Comedy,2002,MichaelGambon,2
27478,Ali G Indahouse (2002),Comedy,2002,CharlesDance,3
27478,Ali G Indahouse (2002),Comedy,2002,KellieBright,4
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000,ShoAikawa,1
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000,RikiTakeuchi,2
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000,NorikoAota,3
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000,EdisonChen,4
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002,KariMatchett,1
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002,GeraintWynDavies,2
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002,GraceLynnKung,3
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002,MatthewFerguson,4
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001,HaruhikoKatô,1
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001,KumikoAsou,2
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001,Koyuki,3
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001,KurumeArisaka,4
27513,Dog Days (Hundstage) (2001),Drama,2001,MariaHofstätter,1
27513,Dog Days (Hundstage) (2001),Drama,2001,AlfredMrva,2
27513,Dog Days (Hundstage) (2001),Drama,2001,FranziskaWeisz,3
27513,Dog Days (Hundstage) (2001),Drama,2001,ChristineJirku,4
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,2001,ChaTae-hyun,1
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,2001,JunJi-hyun,2
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,2001,KimIn-mun,3
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,2001,SongOk-Suk,4
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003,DavidHewlett,1
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003,AndrewMiller,2
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003,GordonPinsent,3
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003,Marie-JoséeCroze,4
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,2002,BrendaBlethyn,1
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,2002,AlfredMolina,2
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,2002,ChristopherWalken,3
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,2002,NaomiWatts,4
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002,ShoAikawa,1
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002,MariaChen,2
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002,RichardChen,3
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002,JasonChu,4
27555,Fubar (2002),Comedy,2002,PaulSpence,1
27555,Fubar (2002),Comedy,2002,DavidLawrence,2
27555,Fubar (2002),Comedy,2002,GordonSkilling,3
27555,Fubar (2002),Comedy,2002,AndrewSparacino,4
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001,KenjiSawada,1
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001,KeikoMatsuzaka,2
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001,ShinjiTakeda,3
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001,NaomiNishida,4
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003,RayWise,1
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003,LinShaye,2
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003,MickCain,3
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003,AlexandraHolden,4
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,2002,SongKang-ho,1
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,2002,ShinHa-kyun,2
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,2002,BaeDoona,3
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,2002,ImJi-eun,4
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001,PhilCaracas,1
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001,MurielleVarhelyi,2
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001,MariaMoulton,3
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001,TimDevries,4
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001,RyoIshibashi,1
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001,AkajiMaro,2
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001,MasatoshiNagase,3
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001,SayakoHagiwara,4
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005,HeikeMakatsch,1
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005,ArminRohde,2
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005,DavidOyelowo,3
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005,WilfriedHochholdinger,4
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004,NathanLane,1
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004,ErnieSabella,2
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004,JulieKavner,3
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004,JerryStiller,4
27627,Oasis (2002),Drama|Romance,2002,SolKyung-gu,1
27627,Oasis (2002),Drama|Romance,2002,MoonSo-ri,2
27627,Oasis (2002),Drama|Romance,2002,AhnNae-sang,3
27627,Oasis (2002),Drama|Romance,2002,RyooSeung-wan,4
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003,FabrizioBentivoglio,1
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003,LauraMorante,2
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003,MonicaBellucci,3
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003,SilvioMuccino,4
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003,KeanuReeves,1
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003,Carrie-AnneMoss,2
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003,ClaytonWatson,3
27664,"Brown Bunny, The (2003)",Drama,2003,VincentGallo,1
27664,"Brown Bunny, The (2003)",Drama,2003,ChloëSevigny,2
27664,"Brown Bunny, The (2003)",Drama,2003,CherylTiegs,3
27664,"Brown Bunny, The (2003)",Drama,2003,ElizabethBlake,4
27667,Ju-on: The Curse (2000),Horror,2000,YūreiYanagi,1
27667,Ju-on: The Curse (2000),Horror,2000,Yue,2
27667,Ju-on: The Curse (2000),Horror,2000,RyôtaKoyama,3
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003,HenryThomas,1
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003,BlakeHeron,2
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003,BarbaraHershey,3
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003,HilarySwank,4
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004,MichaelGross,1
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004,SaraBotsford,2
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004,BillyDrago,3
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004,BrentRoam,4
27685,Bring It On Again (2004),Comedy,2004,AnneJudson-Yager,1
27685,Bring It On Again (2004),Comedy,2004,BreeTurner,2
27685,Bring It On Again (2004),Comedy,2004,KevinCooney,3
27685,Bring It On Again (2004),Comedy,2004,FauneA.Chambers,4
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004,JeanReno,1
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004,BenoîtMagimel,2
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004,CamilleNatta,3
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004,ChristopherLee,4
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003,AntonioBanderas,1
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003,EionBailey,2
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003,AlanArkin,3
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003,JimBroadbent,4
27695,Nicotina (2003),Action|Comedy|Drama,2003,DiegoLuna,1
27695,Nicotina (2003),Action|Comedy|Drama,2003,LucasCrespi,2
27695,Nicotina (2003),Action|Comedy|Drama,2003,NormanSotolongo,3
27695,Nicotina (2003),Action|Comedy|Drama,2003,JesúsOchoa,4
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003,TatsuyaFujiwara,1
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003,AiMaeda,2
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003,ShugoOshinari,3
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003,AyanaSakai,4
27705,In Hell (2003),Action|Drama|Thriller,2003,Jean-ClaudeVanDamme,1
27705,In Hell (2003),Action|Drama|Thriller,2003,MarnieAlton,2
27705,In Hell (2003),Action|Drama|Thriller,2003,AlanDavidson,3
27705,In Hell (2003),Action|Drama|Thriller,2003,LawrenceTaylor,4
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004,JimCarrey,1
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004,MerylStreep,2
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004,JudeLaw,3
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004,EmilyBrowning,4
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003,LineKruse,1
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003,MadsMikkelsen,2
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003,NikolajLieKaas,3
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004,AudreyTautou,1
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004,GaspardUlliel,2
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004,DominiquePinon,3
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004,ChantalNeuwirth,4
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,2003,TadanobuAsano,1
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,2003,DaranBoonyasak,2
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,2003,LailaBoonyasak,3
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,2003,YutakaMatsushige,4
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004,AtsukoTanaka,1
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004,AkioOhtsuka,2
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004,KouichiYamadera,3
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004,TamioOhki,4
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002,ChizuruIkewaki,1
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002,YoshihikoHakamada,2
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002,AkiMaeda,3
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002,TakayukiYamada,4
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002,HiroyukiSanada,1
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002,RieMiyazawa,2
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002,NenjiKobayashi,3
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002,MitsuruFukikoshi,4
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003,MassimoGirotti,1
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003,RaoulBova,2
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003,FilippoNigro,3
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003,GiovannaMezzogiorno,4
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004,EmilyPerkins,1
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004,TatianaMaslany,2
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004,EricJohnson,3
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004,JanetKidder,4
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004,RobLowe,1
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004,JamesCromwell,2
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004,DonaldSutherland,3
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004,AndreBraugher,4
27762,Comic Book: The Movie (2004),Comedy,2004,MarkHamill,1
27762,Comic Book: The Movie (2004),Comedy,2004,DonnaD'Errico,2
27762,Comic Book: The Movie (2004),Comedy,2004,BillyWest,3
27762,Comic Book: The Movie (2004),Comedy,2004,LoriAlan,4
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,2004,SandrineBonnaire,1
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,2004,FabriceLuchini,2
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,2004,MichelDuchaussoy,3
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,2004,AnneBrochet,4
27769,Down to the Bone (2004),Drama,2004,VeraFarmiga,1
27769,Down to the Bone (2004),Drama,2004,HughDillon,2
27769,Down to the Bone (2004),Drama,2004,ClintJordan,3
27769,Down to the Bone (2004),Drama,2004,Caridad'LaBruja'DeLaLuz,4
27772,Ju-on: The Grudge (2002),Horror,2002,MegumiOkina,1
27772,Ju-on: The Grudge (2002),Horror,2002,YuiIchikawa,2
27772,Ju-on: The Grudge (2002),Horror,2002,MisakiIto,3
27772,Ju-on: The Grudge (2002),Horror,2002,KanjiTsuda,4
27773,Old Boy (2003),Mystery|Thriller,2003,ChoiMin-sik,1
27773,Old Boy (2003),Mystery|Thriller,2003,YooJi-tae,2
27773,Old Boy (2003),Mystery|Thriller,2003,KangHye-jung,3
27773,Old Boy (2003),Mystery|Thriller,2003,KimByeong-ok,4
27776,Red Lights (Feux rouges) (2004),Drama,2004,Jean-PierreDarroussin,1
27776,Red Lights (Feux rouges) (2004),Drama,2004,CaroleBouquet,2
27776,Red Lights (Feux rouges) (2004),Drama,2004,VincentDeniard,3
27776,Red Lights (Feux rouges) (2004),Drama,2004,AlainDion,4
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004,KatharineIsabelle,1
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004,EmilyPerkins,2
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004,NathanielArcand,3
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004,JRBourne,4
